id,customer,vehicle,kit_optional,dealership,kiosk,status,created_at,modified_at
1086,186,9,2,17,282,a,2015-06-19 13:54:44.146518+00,2015-06-08 02:49:47.574183+00
1087,81,8,3,52,64,p,2015-05-24 21:16:46.199753+00,2015-06-08 02:49:47.574269+00
1088,104,3,3,81,236,c,2015-04-17 10:30:35.480928+00,2015-06-08 02:49:47.574357+00
1089,141,1,3,95,192,a,2015-11-28 14:35:15.805326+00,2015-06-08 02:49:47.574442+00
1090,172,2,2,47,224,a,2015-12-23 21:17:43.053503+00,2015-06-08 02:49:47.574530+00
1091,181,7,1,64,142,c,2015-07-05 13:44:04.299234+00,2015-06-08 02:49:47.574612+00
1092,196,10,1,69,41,p,2015-09-09 03:23:32.731277+00,2015-06-08 02:49:47.574699+00
1093,111,8,1,69,240,a,2015-02-10 04:23:11.284201+00,2015-06-08 02:49:47.574783+00
1094,48,8,1,57,106,p,2015-04-13 14:18:11.815901+00,2015-06-08 02:49:47.574872+00
1095,174,8,3,106,286,c,2015-03-21 22:08:22.640216+00,2015-06-08 02:49:47.574961+00
1096,78,4,1,94,75,p,2015-05-02 11:50:48.388089+00,2015-06-08 02:49:47.575051+00
1097,146,11,3,51,47,a,2015-12-08 09:13:45.549982+00,2015-06-08 02:49:47.575140+00
1098,1,8,2,146,68,c,2015-05-21 09:18:00.424849+00,2015-06-08 02:49:47.575229+00
1099,163,2,1,105,219,p,2015-10-17 05:50:56.371324+00,2015-06-08 02:49:47.575314+00
1100,16,3,3,96,150,c,2015-04-27 12:59:11.658688+00,2015-06-08 02:49:47.575404+00
1101,21,3,3,49,249,a,2015-11-03 00:51:41.919404+00,2015-06-08 02:49:47.575488+00
1102,147,5,3,34,246,c,2015-06-04 07:56:53.225645+00,2015-06-08 02:49:47.575577+00
1103,93,7,2,38,249,p,2015-06-12 04:16:40.959742+00,2015-06-08 02:49:47.575659+00
1104,48,11,1,96,48,c,2015-09-21 02:32:06.541549+00,2015-06-08 02:49:47.575747+00
1105,38,4,2,38,284,c,2015-11-09 00:09:55.042880+00,2015-06-08 02:49:47.575833+00
1106,3,8,1,52,249,a,2015-07-19 16:14:42.836293+00,2015-06-08 02:49:47.575916+00
1107,52,8,2,73,168,p,2015-06-10 01:22:01.064910+00,2015-06-08 02:49:47.576004+00
1108,186,5,3,117,178,p,2015-08-16 00:20:26.513281+00,2015-06-08 02:49:47.576089+00
1109,38,5,2,9,155,a,2015-09-01 17:04:12.748960+00,2015-06-08 02:49:47.576177+00
1110,90,3,1,55,146,c,2015-03-02 04:27:19.833071+00,2015-06-08 02:49:47.576265+00
1111,175,6,1,122,213,a,2015-04-23 06:38:03.593872+00,2015-06-08 02:49:47.576354+00
1112,152,7,2,144,210,a,2015-11-01 01:17:53.838570+00,2015-06-08 02:49:47.576457+00
1113,8,9,3,62,153,c,2015-08-01 18:04:28.111654+00,2015-06-08 02:49:47.576547+00
1114,132,8,1,39,55,c,2015-05-20 01:12:02.219278+00,2015-06-08 02:49:47.576633+00
1115,102,1,2,103,186,p,2015-03-19 03:41:08.157283+00,2015-06-08 02:49:47.576722+00
1116,184,2,1,53,263,p,2015-07-12 18:53:43.130204+00,2015-06-08 02:49:47.576803+00
1117,10,6,1,106,273,c,2015-12-18 02:13:22.595966+00,2015-06-08 02:49:47.576868+00
1118,82,11,3,28,22,p,2015-03-22 01:36:22.248322+00,2015-06-08 02:49:47.576916+00
1119,106,6,3,82,229,c,2015-08-23 22:28:19.984262+00,2015-06-08 02:49:47.576960+00
1120,195,6,2,72,80,p,2015-06-21 13:44:09.916745+00,2015-06-08 02:49:47.577005+00
1121,196,3,2,30,153,p,2015-09-14 18:00:12.385264+00,2015-06-08 02:49:47.577049+00
1122,5,1,1,136,232,p,2015-03-01 19:31:38.805986+00,2015-06-08 02:49:47.577098+00
1123,22,2,2,38,271,a,2015-01-18 02:48:11.785405+00,2015-06-08 02:49:47.577143+00
1124,21,5,1,136,69,a,2015-12-19 18:35:37.073100+00,2015-06-08 02:49:47.577187+00
1125,80,10,1,62,244,p,2015-12-23 21:23:01.456127+00,2015-06-08 02:49:47.577232+00
1126,4,2,2,34,112,p,2015-10-09 09:21:40.512524+00,2015-06-08 02:49:47.577275+00
1127,118,1,3,8,21,p,2015-12-18 18:34:23.839329+00,2015-06-08 02:49:47.577320+00
1128,137,3,2,47,76,c,2015-11-15 12:37:36.300954+00,2015-06-08 02:49:47.577364+00
1129,92,3,3,44,69,c,2015-06-24 11:29:43.512662+00,2015-06-08 02:49:47.577408+00
1130,94,2,2,62,57,c,2015-03-21 01:49:37.764399+00,2015-06-08 02:49:47.577453+00
1131,69,7,1,13,146,c,2015-09-01 21:34:36.794476+00,2015-06-08 02:49:47.577497+00
1132,147,7,3,10,64,p,2015-03-26 22:34:58.880796+00,2015-06-08 02:49:47.577541+00
1133,87,7,1,136,102,a,2015-04-05 12:22:45.905505+00,2015-06-08 02:49:47.577586+00
1134,183,4,3,42,43,a,2015-08-08 13:56:03.086519+00,2015-06-08 02:49:47.577631+00
1135,116,9,1,143,226,c,2015-04-23 17:57:48.676543+00,2015-06-08 02:49:47.577675+00
1136,100,6,3,4,248,p,2015-05-23 15:19:18.578376+00,2015-06-08 02:49:47.577719+00
1137,111,4,2,83,164,c,2015-06-10 15:54:47.068285+00,2015-06-08 02:49:47.577763+00
1138,116,11,3,44,236,p,2015-12-03 15:23:08.042933+00,2015-06-08 02:49:47.577806+00
1139,168,9,1,21,227,c,2015-06-28 18:25:59.224626+00,2015-06-08 02:49:47.577851+00
1140,121,11,2,3,164,a,2015-02-05 08:43:18.008400+00,2015-06-08 02:49:47.577895+00
1141,130,4,2,78,197,a,2015-04-25 02:36:42.730442+00,2015-06-08 02:49:47.577939+00
1142,119,1,3,142,52,a,2015-06-17 14:32:25.549379+00,2015-06-08 02:49:47.577985+00
1143,150,3,3,83,230,p,2015-11-24 11:40:31.186264+00,2015-06-08 02:49:47.578028+00
1144,74,8,3,10,56,p,2015-05-01 19:40:34.787164+00,2015-06-08 02:49:47.578075+00
1145,152,11,2,24,21,c,2015-09-07 11:22:00.950663+00,2015-06-08 02:49:47.578120+00
1146,128,11,3,111,149,a,2015-05-12 00:10:37.520212+00,2015-06-08 02:49:47.578164+00
1147,122,5,1,137,72,a,2015-01-17 00:56:06.767296+00,2015-06-08 02:49:47.578208+00
1148,78,5,1,121,184,c,2015-09-03 08:48:30.602843+00,2015-06-08 02:49:47.578252+00
1149,41,3,2,122,139,a,2015-05-10 06:18:52.332372+00,2015-06-08 02:49:47.578296+00
1150,84,10,1,115,128,a,2015-08-16 07:59:58.023772+00,2015-06-08 02:49:47.578340+00
1151,164,5,3,146,232,c,2015-03-07 10:07:24.160913+00,2015-06-08 02:49:47.578385+00
1152,23,7,1,23,261,c,2015-05-19 01:24:06.486189+00,2015-06-08 02:49:47.578428+00
1153,80,8,1,110,2,p,2015-04-13 07:21:36.936801+00,2015-06-08 02:49:47.578474+00
1154,160,1,3,99,178,a,2015-07-15 23:33:36.706339+00,2015-06-08 02:49:47.578519+00
1155,52,2,2,40,184,a,2015-08-02 14:58:13.070810+00,2015-06-08 02:49:47.578561+00
1156,1,11,1,23,106,p,2015-01-13 15:28:08.011523+00,2015-06-08 02:49:47.578605+00
1157,44,7,1,16,196,c,2015-01-08 04:38:33.018390+00,2015-06-08 02:49:47.578650+00
1158,200,5,1,143,87,c,2015-04-24 09:22:19.761238+00,2015-06-08 02:49:47.578694+00
1159,72,9,3,104,36,p,2015-09-12 00:06:58.295561+00,2015-06-08 02:49:47.578738+00
1160,159,7,3,27,26,c,2015-02-12 11:47:36.812061+00,2015-06-08 02:49:47.578782+00
1161,26,4,1,88,245,c,2015-01-09 04:03:59.450069+00,2015-06-08 02:49:47.578827+00
1162,133,6,3,13,44,a,2015-03-23 14:32:34.032420+00,2015-06-08 02:49:47.578871+00
1163,19,10,2,80,100,c,2015-02-16 15:33:57.160397+00,2015-06-08 02:49:47.578915+00
1164,156,3,3,124,228,p,2015-06-13 06:33:15.059843+00,2015-06-08 02:49:47.578959+00
1165,184,5,3,136,171,p,2015-05-04 10:02:34.060012+00,2015-06-08 02:49:47.579003+00
1166,178,1,1,26,169,c,2015-04-18 01:15:33.396409+00,2015-06-08 02:49:47.579047+00
1167,68,11,1,107,40,c,2015-02-15 19:32:29.372087+00,2015-06-08 02:49:47.579091+00
1168,117,10,1,6,52,c,2015-09-23 17:15:47.691754+00,2015-06-08 02:49:47.579136+00
1169,44,11,3,144,157,a,2015-11-10 09:41:00.297502+00,2015-06-08 02:49:47.579181+00
1170,163,4,2,73,44,a,2015-04-13 03:19:01.438452+00,2015-06-08 02:49:47.579224+00
1171,131,9,2,81,183,p,2015-12-09 05:47:49.419766+00,2015-06-08 02:49:47.579268+00
1172,22,10,3,62,136,c,2015-06-11 20:28:43.410347+00,2015-06-08 02:49:47.579313+00
1173,74,8,1,53,79,p,2015-10-22 09:41:10.351964+00,2015-06-08 02:49:47.579357+00
1174,113,1,2,40,108,c,2015-05-26 05:11:35.653096+00,2015-06-08 02:49:47.579401+00
1175,149,4,1,62,23,a,2015-02-23 03:43:45.910982+00,2015-06-08 02:49:47.579446+00
1176,148,5,3,26,27,c,2015-08-15 00:15:53.607922+00,2015-06-08 02:49:47.579490+00
1177,38,5,1,88,74,c,2015-01-05 09:31:19.581555+00,2015-06-08 02:49:47.579535+00
1178,69,2,2,106,61,p,2015-09-15 13:48:19.618474+00,2015-06-08 02:49:47.579608+00
1179,84,6,3,92,258,a,2015-04-27 21:14:11.526728+00,2015-06-08 02:49:47.579653+00
1180,85,2,3,119,205,p,2015-06-20 22:06:43.843976+00,2015-06-08 02:49:47.579698+00
1181,162,8,3,71,138,c,2015-11-14 08:05:52.072602+00,2015-06-08 02:49:47.579743+00
1182,121,6,1,28,287,a,2015-12-08 10:53:52.142376+00,2015-06-08 02:49:47.579787+00
1183,90,8,2,126,285,a,2015-05-28 12:18:47.575698+00,2015-06-08 02:49:47.579843+00
1184,42,7,1,72,16,c,2015-11-16 11:53:52.744220+00,2015-06-08 02:49:47.579918+00
1185,122,11,1,20,32,a,2015-04-25 09:32:12.125211+00,2015-06-08 02:49:47.579999+00
1186,169,6,2,112,191,c,2015-01-24 04:04:34.445295+00,2015-06-08 02:49:47.580077+00
1187,68,6,2,72,249,c,2015-05-19 02:43:57.561909+00,2015-06-08 02:49:47.580152+00
1188,15,3,2,93,170,a,2015-01-26 10:46:40.225002+00,2015-06-08 02:49:47.580227+00
1189,8,3,2,71,162,a,2015-08-23 22:50:00.266471+00,2015-06-08 02:49:47.580304+00
1190,133,2,1,122,206,c,2015-04-05 13:48:31.995136+00,2015-06-08 02:49:47.580382+00
1191,25,2,1,41,98,a,2015-04-13 15:32:46.912522+00,2015-06-08 02:49:47.580473+00
1192,28,3,2,42,104,a,2015-02-04 21:56:49.781841+00,2015-06-08 02:49:47.580560+00
1193,51,5,2,106,56,a,2015-06-08 10:39:59.881555+00,2015-06-08 02:49:47.580645+00
1194,42,1,3,61,114,a,2015-08-02 13:02:35.632359+00,2015-06-08 02:49:47.580727+00
1195,16,5,1,40,116,p,2015-05-11 18:27:10.902400+00,2015-06-08 02:49:47.580801+00
1196,22,7,2,92,93,c,2015-09-16 16:06:55.496034+00,2015-06-08 02:49:47.580876+00
1197,188,1,1,118,168,c,2015-06-27 15:43:14.002591+00,2015-06-08 02:49:47.580948+00
1198,134,10,2,31,162,a,2015-12-01 04:20:54.539836+00,2015-06-08 02:49:47.581022+00
1199,56,3,1,83,118,p,2015-11-15 00:11:38.493817+00,2015-06-08 02:49:47.581107+00
1200,85,7,1,129,97,a,2015-04-19 17:24:54.912151+00,2015-06-08 02:49:47.581191+00
1201,157,7,3,55,200,p,2015-07-08 00:51:21.486069+00,2015-06-08 02:49:47.581266+00
1202,43,5,2,139,230,p,2015-06-14 19:45:28.237650+00,2015-06-08 02:49:47.581339+00
1203,80,7,1,92,222,c,2015-06-19 15:19:38.571325+00,2015-06-08 02:49:47.581414+00
1204,115,5,1,90,121,a,2015-06-06 01:17:55.147511+00,2015-06-08 02:49:47.581491+00
1205,137,2,3,144,48,c,2015-07-22 22:45:22.934938+00,2015-06-08 02:49:47.581633+00
1206,191,4,1,11,224,p,2015-10-15 19:51:30.416472+00,2015-06-08 02:49:47.581719+00
1207,177,7,1,24,241,p,2015-02-20 13:26:43.465894+00,2015-06-08 02:49:47.581807+00
1208,187,1,3,10,272,p,2015-03-23 15:44:14.147762+00,2015-06-08 02:49:47.581893+00
1209,31,7,3,123,99,p,2015-12-09 03:59:09.510870+00,2015-06-08 02:49:47.581972+00
1210,105,6,3,122,162,c,2015-12-05 15:28:09.950088+00,2015-06-08 02:49:47.582053+00
1211,180,4,3,67,276,c,2015-02-28 17:56:35.364177+00,2015-06-08 02:49:47.582143+00
1212,134,3,3,92,69,c,2015-12-16 11:18:22.543945+00,2015-06-08 02:49:47.582229+00
1213,186,7,3,63,182,p,2015-02-14 17:01:56.721431+00,2015-06-08 02:49:47.582310+00
1214,130,2,1,46,142,p,2015-06-22 08:31:45.561750+00,2015-06-08 02:49:47.582386+00
1215,97,8,2,42,58,p,2015-06-15 06:22:54.762061+00,2015-06-08 02:49:47.582464+00
1216,57,3,3,142,113,c,2015-04-21 07:04:10.159913+00,2015-06-08 02:49:47.582535+00
1217,26,9,1,143,258,a,2015-09-17 19:54:01.328079+00,2015-06-08 02:49:47.582615+00
1218,199,4,2,9,142,c,2015-02-24 18:43:31.200659+00,2015-06-08 02:49:47.582691+00
1219,157,5,3,32,44,c,2015-03-06 22:41:03.066175+00,2015-06-08 02:49:47.582766+00
1220,140,4,2,98,222,a,2015-03-24 14:18:26.938117+00,2015-06-08 02:49:47.582850+00
1221,125,11,1,35,237,c,2015-09-23 22:15:40.926290+00,2015-06-08 02:49:47.582931+00
1222,25,1,3,54,74,c,2015-08-07 22:55:00.808944+00,2015-06-08 02:49:47.583005+00
1223,78,11,3,136,20,c,2015-11-09 22:47:31.783750+00,2015-06-08 02:49:47.583084+00
1224,33,4,2,93,75,p,2015-02-08 15:33:18.381167+00,2015-06-08 02:49:47.583141+00
1225,123,6,2,69,187,a,2015-05-18 05:06:35.137999+00,2015-06-08 02:49:47.583187+00
1226,162,6,3,3,257,p,2015-06-24 15:42:01.425725+00,2015-06-08 02:49:47.583231+00
1227,103,6,1,137,248,p,2015-06-06 03:30:51.710286+00,2015-06-08 02:49:47.583274+00
1228,158,4,3,119,61,p,2015-11-28 08:50:06.374192+00,2015-06-08 02:49:47.583318+00
1229,49,2,3,50,177,a,2015-09-12 01:23:40.344476+00,2015-06-08 02:49:47.583362+00
1230,165,9,3,93,282,c,2015-03-27 21:32:11.189883+00,2015-06-08 02:49:47.583406+00
1231,83,8,3,57,44,a,2015-05-28 19:50:48.642240+00,2015-06-08 02:49:47.583450+00
1232,108,3,1,123,48,a,2015-11-14 18:43:59.650605+00,2015-06-08 02:49:47.583519+00
1233,100,3,1,54,67,p,2015-11-17 02:21:21.155421+00,2015-06-08 02:49:47.583566+00
1234,121,7,3,11,64,c,2015-03-21 03:32:42.874493+00,2015-06-08 02:49:47.583611+00
1235,10,1,2,96,17,p,2015-02-27 23:11:20.192726+00,2015-06-08 02:49:47.583656+00
1236,15,4,1,119,1,c,2015-09-10 01:30:41.676943+00,2015-06-08 02:49:47.583700+00
1237,111,6,2,131,115,c,2015-03-25 12:41:35.095872+00,2015-06-08 02:49:47.583744+00
1238,120,6,3,50,96,a,2015-12-13 22:08:25.037415+00,2015-06-08 02:49:47.583789+00
1239,176,2,2,82,199,c,2015-04-17 17:44:40.992500+00,2015-06-08 02:49:47.583833+00
1240,166,2,1,24,148,a,2015-02-10 09:26:13.148998+00,2015-06-08 02:49:47.583877+00
1241,172,1,3,84,108,c,2015-02-07 17:03:21.042211+00,2015-06-08 02:49:47.583922+00
1242,44,7,2,145,154,p,2015-09-01 03:47:49.273408+00,2015-06-08 02:49:47.583966+00
1243,97,1,3,75,39,c,2015-06-26 03:41:23.227860+00,2015-06-08 02:49:47.584010+00
1244,65,11,1,13,274,a,2015-07-08 05:36:13.217660+00,2015-06-08 02:49:47.584055+00
1245,189,4,2,26,22,c,2015-09-15 05:12:02.523124+00,2015-06-08 02:49:47.584099+00
1246,194,2,3,31,130,a,2015-10-19 00:10:18.376548+00,2015-06-08 02:49:47.584161+00
1247,41,10,1,130,200,c,2015-06-03 05:47:33.798094+00,2015-06-08 02:49:47.584236+00
1248,148,7,2,4,28,a,2015-02-22 20:53:03.699482+00,2015-06-08 02:49:47.584314+00
1249,12,10,3,94,193,c,2015-05-18 12:26:41.905722+00,2015-06-08 02:49:47.584398+00
1250,48,8,2,71,255,c,2015-09-23 23:41:12.241209+00,2015-06-08 02:49:47.584520+00
1251,71,3,2,92,32,c,2015-01-05 01:37:43.925297+00,2015-06-08 02:49:47.584606+00
1252,158,11,2,145,238,c,2015-05-11 02:47:01.667739+00,2015-06-08 02:49:47.584686+00
1253,4,8,3,13,241,c,2015-05-24 19:21:23.262319+00,2015-06-08 02:49:47.584761+00
1254,120,7,3,46,217,a,2015-07-23 07:21:36.383984+00,2015-06-08 02:49:47.584842+00
1255,24,6,1,96,283,p,2015-10-06 04:08:12.312464+00,2015-06-08 02:49:47.584915+00
1256,156,9,2,42,201,a,2015-10-12 22:25:37.685610+00,2015-06-08 02:49:47.584989+00
1257,178,5,1,144,15,c,2015-10-10 23:53:55.791592+00,2015-06-08 02:49:47.585064+00
1258,142,5,2,85,164,c,2015-09-13 20:04:07.287060+00,2015-06-08 02:49:47.585143+00
1259,21,8,1,127,50,p,2015-10-11 02:00:29.332011+00,2015-06-08 02:49:47.585218+00
1260,117,2,3,73,244,c,2015-10-26 23:08:04.741390+00,2015-06-08 02:49:47.585295+00
1261,185,7,1,73,102,p,2015-05-10 18:39:55.352625+00,2015-06-08 02:49:47.585374+00
1262,117,2,1,122,26,p,2015-09-25 07:50:52.028759+00,2015-06-08 02:49:47.585431+00
1263,172,8,2,103,259,c,2015-06-12 15:33:50.198641+00,2015-06-08 02:49:47.585478+00
1264,74,10,3,71,238,c,2015-10-07 10:54:08.923069+00,2015-06-08 02:49:47.585523+00
1265,146,3,2,60,119,p,2015-06-14 09:06:37.760113+00,2015-06-08 02:49:47.585567+00
1266,28,8,1,82,283,c,2015-11-14 03:55:49.474151+00,2015-06-08 02:49:47.585613+00
1267,181,7,1,7,48,a,2015-03-21 08:50:07.650495+00,2015-06-08 02:49:47.585659+00
1268,189,5,1,3,135,a,2015-09-26 00:09:00.370824+00,2015-06-08 02:49:47.585703+00
1269,13,6,2,94,187,p,2015-12-11 08:39:55.711134+00,2015-06-08 02:49:47.585751+00
1270,179,9,3,78,145,p,2015-06-16 13:55:09.754419+00,2015-06-08 02:49:47.585795+00
1271,37,11,1,15,70,c,2015-02-26 20:57:45.280241+00,2015-06-08 02:49:47.585839+00
1272,50,3,1,78,23,p,2015-03-13 08:59:04.518759+00,2015-06-08 02:49:47.585883+00
1273,125,8,3,40,80,a,2015-06-22 01:09:17.746211+00,2015-06-08 02:49:47.585927+00
1274,170,7,1,92,201,p,2015-07-13 04:18:09.255403+00,2015-06-08 02:49:47.585972+00
1275,177,4,2,63,33,c,2015-09-12 21:08:23.698064+00,2015-06-08 02:49:47.586015+00
1276,59,8,3,67,255,p,2015-08-08 03:28:47.240850+00,2015-06-08 02:49:47.586060+00
1277,83,8,2,17,82,a,2015-07-20 09:34:56.626182+00,2015-06-08 02:49:47.586104+00
1278,84,1,3,8,270,p,2015-05-03 08:19:33.544713+00,2015-06-08 02:49:47.586148+00
1279,185,2,1,112,264,c,2015-01-27 22:06:42.375920+00,2015-06-08 02:49:47.586193+00
1280,75,3,1,122,38,p,2015-02-16 03:44:19.910651+00,2015-06-08 02:49:47.586237+00
1281,195,10,3,58,279,c,2015-06-05 02:33:00.923759+00,2015-06-08 02:49:47.586282+00
1282,137,9,3,143,132,c,2015-01-13 11:36:38.967190+00,2015-06-08 02:49:47.586326+00
1283,130,5,1,122,43,c,2015-10-20 02:13:42.457304+00,2015-06-08 02:49:47.586370+00
1284,170,10,2,118,103,c,2015-12-16 19:38:02.733044+00,2015-06-08 02:49:47.586414+00
1285,2,5,1,8,113,a,2015-02-01 03:25:58.972651+00,2015-06-08 02:49:47.586458+00
1286,139,1,3,64,183,c,2015-09-13 11:51:33.106280+00,2015-06-08 02:49:47.586503+00
1287,85,10,2,123,201,p,2015-01-02 02:23:20.211861+00,2015-06-08 02:49:47.586547+00
1288,22,5,2,134,213,p,2015-02-02 01:49:53.897285+00,2015-06-08 02:49:47.586591+00
1289,90,3,3,60,29,a,2015-12-25 07:35:07.010800+00,2015-06-08 02:49:47.586636+00
1290,71,4,1,23,150,p,2015-02-18 21:24:34.751083+00,2015-06-08 02:49:47.586681+00
1291,78,9,3,36,250,p,2015-01-19 04:34:39.219637+00,2015-06-08 02:49:47.586729+00
1292,116,1,1,116,206,p,2015-02-15 02:02:45.758749+00,2015-06-08 02:49:47.586774+00
1293,34,8,3,66,267,c,2015-08-04 13:16:53.306762+00,2015-06-08 02:49:47.586819+00
1294,85,2,2,50,99,a,2015-07-17 11:18:26.052537+00,2015-06-08 02:49:47.586865+00
1295,25,2,2,68,204,p,2015-08-16 17:20:54.965194+00,2015-06-08 02:49:47.586909+00
1296,183,4,3,19,175,a,2015-04-04 20:16:29.827316+00,2015-06-08 02:49:47.586954+00
1297,48,1,2,116,112,p,2015-11-22 05:52:43.653614+00,2015-06-08 02:49:47.586998+00
1298,12,8,2,124,227,a,2015-08-18 08:50:37.208389+00,2015-06-08 02:49:47.587042+00
1299,144,7,2,139,157,p,2015-02-06 04:05:49.164236+00,2015-06-08 02:49:47.587087+00
1300,175,7,2,97,253,p,2015-03-16 19:04:10.016502+00,2015-06-08 02:49:47.587130+00
1301,26,1,2,51,53,a,2015-12-25 15:22:30.831370+00,2015-06-08 02:49:47.587174+00
1302,141,1,2,60,213,a,2015-04-12 12:15:47.098153+00,2015-06-08 02:49:47.587218+00
1303,34,4,2,20,121,a,2015-02-07 00:27:52.453147+00,2015-06-08 02:49:47.587263+00
1304,196,9,2,110,177,a,2015-03-22 11:21:44.918768+00,2015-06-08 02:49:47.587307+00
1305,147,9,3,37,122,a,2015-12-10 13:20:09.496363+00,2015-06-08 02:49:47.587351+00
1306,58,5,1,23,269,c,2015-12-16 07:12:50.223544+00,2015-06-08 02:49:47.587395+00
1307,59,6,2,75,142,p,2015-04-18 13:27:25.808919+00,2015-06-08 02:49:47.587440+00
1308,176,10,1,121,226,c,2015-10-16 04:27:03.740631+00,2015-06-08 02:49:47.587485+00
1309,138,4,1,137,17,c,2015-07-19 05:25:28.192018+00,2015-06-08 02:49:47.587529+00
1310,159,10,2,7,209,a,2015-05-14 05:08:57.413258+00,2015-06-08 02:49:47.587575+00
1311,83,11,3,19,92,c,2015-09-28 13:33:32.432253+00,2015-06-08 02:49:47.587620+00
1312,40,2,3,122,4,p,2015-02-23 01:49:11.343088+00,2015-06-08 02:49:47.587665+00
1313,46,4,2,104,76,p,2015-10-24 00:55:01.382015+00,2015-06-08 02:49:47.587711+00
1314,135,10,1,22,216,p,2015-10-08 11:23:04.530683+00,2015-06-08 02:49:47.587757+00
1315,156,9,3,20,119,p,2015-10-28 15:15:55.932377+00,2015-06-08 02:49:47.587801+00
1316,117,5,3,135,15,a,2015-06-20 17:01:39.178596+00,2015-06-08 02:49:47.587846+00
1317,151,8,3,16,122,c,2015-12-19 23:39:35.573842+00,2015-06-08 02:49:47.587892+00
1318,139,1,1,119,63,p,2015-01-15 17:23:06.635562+00,2015-06-08 02:49:47.587938+00
1319,48,11,3,64,79,p,2015-03-13 12:38:55.435830+00,2015-06-08 02:49:47.587983+00
1320,150,8,2,89,47,c,2015-02-06 02:50:09.513132+00,2015-06-08 02:49:47.588029+00
1321,182,7,3,112,280,a,2015-04-24 05:35:28.510022+00,2015-06-08 02:49:47.588073+00
1322,38,8,2,38,187,c,2015-07-08 08:57:26.027454+00,2015-06-08 02:49:47.588118+00
1323,82,4,3,111,203,p,2015-10-04 11:55:31.949760+00,2015-06-08 02:49:47.588161+00
1324,10,3,2,101,88,p,2015-03-22 14:54:23.780737+00,2015-06-08 02:49:47.588207+00
1325,172,1,2,1,144,c,2015-07-18 09:40:45.265505+00,2015-06-08 02:49:47.588251+00
1326,38,11,2,88,258,p,2015-03-19 15:36:07.021994+00,2015-06-08 02:49:47.588298+00
1327,118,6,3,37,17,c,2015-03-02 11:50:47.097675+00,2015-06-08 02:49:47.588344+00
1328,50,11,3,95,68,p,2015-10-18 04:49:55.249496+00,2015-06-08 02:49:47.588388+00
1329,10,5,1,95,165,p,2015-08-09 10:13:00.023718+00,2015-06-08 02:49:47.588466+00
1330,25,11,2,31,95,a,2015-07-09 02:20:45.034276+00,2015-06-08 02:49:47.588516+00
1331,2,9,3,106,152,p,2015-05-23 09:05:47.387771+00,2015-06-08 02:49:47.588560+00
1332,171,1,1,139,258,p,2015-04-23 06:10:14.210995+00,2015-06-08 02:49:47.588606+00
1333,33,3,2,39,283,p,2015-03-05 06:39:41.104638+00,2015-06-08 02:49:47.588651+00
1334,6,6,3,146,38,a,2015-07-26 22:00:39.807825+00,2015-06-08 02:49:47.588712+00
1335,59,3,3,66,69,a,2015-12-14 21:55:41.160455+00,2015-06-08 02:49:47.588787+00
1336,104,6,1,11,45,a,2015-12-02 15:44:03.718735+00,2015-06-08 02:49:47.588870+00
1337,27,5,2,87,156,c,2015-08-03 00:13:30.599406+00,2015-06-08 02:49:47.588950+00
1338,59,5,1,99,224,c,2015-12-25 05:04:17.614758+00,2015-06-08 02:49:47.589027+00
1339,171,8,2,114,1,p,2015-05-22 14:28:06.940393+00,2015-06-08 02:49:47.589102+00
1340,66,5,2,16,56,c,2015-07-01 10:38:07.691925+00,2015-06-08 02:49:47.589183+00
1341,50,6,3,106,7,c,2015-06-24 20:20:46.173949+00,2015-06-08 02:49:47.589239+00
1342,11,3,3,80,137,p,2015-02-14 12:48:36.993242+00,2015-06-08 02:49:47.589285+00
1343,53,5,2,1,167,p,2015-10-16 13:50:55.717878+00,2015-06-08 02:49:47.589328+00
1344,106,10,3,18,284,c,2015-06-14 10:36:46.910074+00,2015-06-08 02:49:47.589372+00
1345,90,2,1,38,249,c,2015-02-12 17:18:37.936442+00,2015-06-08 02:49:47.589416+00
1346,108,3,1,3,81,a,2015-01-20 21:01:05.226521+00,2015-06-08 02:49:47.589461+00
1347,161,7,3,115,65,a,2015-05-13 00:49:09.561211+00,2015-06-08 02:49:47.589505+00
1348,104,9,1,48,130,a,2015-02-13 09:16:57.150855+00,2015-06-08 02:49:47.589551+00
1349,124,11,1,130,57,a,2015-06-22 12:36:04.266682+00,2015-06-08 02:49:47.589595+00
1350,114,6,2,5,61,a,2015-07-12 11:45:26.098969+00,2015-06-08 02:49:47.589640+00
1351,10,11,1,44,260,p,2015-09-28 05:35:59.003521+00,2015-06-08 02:49:47.589685+00
1352,30,5,2,91,173,p,2015-06-14 10:29:29.539977+00,2015-06-08 02:49:47.589730+00
1353,44,1,1,32,268,c,2015-05-13 00:07:25.610241+00,2015-06-08 02:49:47.589776+00
1354,29,2,1,36,81,a,2015-08-24 09:52:47.058895+00,2015-06-08 02:49:47.589821+00
1355,151,5,3,82,64,c,2015-10-22 02:52:28.834366+00,2015-06-08 02:49:47.589866+00
1356,43,11,1,120,239,c,2015-10-05 19:27:46.146748+00,2015-06-08 02:49:47.589909+00
1357,186,8,3,112,246,c,2015-02-16 14:15:17.996039+00,2015-06-08 02:49:47.589953+00
1358,67,4,1,139,101,c,2015-12-05 14:19:43.253574+00,2015-06-08 02:49:47.589997+00
